snapped_at,price,market_cap,total_volume
2017-10-28 00:00:00 UTC,296.4649529,28278036785,178675171.4
2017-10-29 00:00:00 UTC,303.7411304,28978234226,400151389.5
2017-10-30 00:00:00 UTC,306.2494615,29223725936,245646777.5
2017-10-31 00:00:00 UTC,303.542117,28971625623,275058601.9
2017-11-01 00:00:00 UTC,292.3305387,27907457659,343876003.9
2017-11-02 00:00:00 UTC,287.0696687,27411044537,727168619.8
2017-11-03 00:00:00 UTC,305.8432727,29209850779,493531953.8
2017-11-04 00:00:00 UTC,299.9549104,28653533860,317726072.1
2017-11-05 00:00:00 UTC,297.5173231,28426818647,250477635.8
2017-11-06 00:00:00 UTC,301.3707946,28801102723,472946830.3
2017-11-07 00:00:00 UTC,295.2351134,28220768686,415882643.8
2017-11-08 00:00:00 UTC,308.9339866,29536454012,755752328.1
2017-11-09 00:00:00 UTC,322.3295205,30823742534,691815366.2
2017-11-10 00:00:00 UTC,301.3549334,28824163917,650505791.3
2017-11-11 00:00:00 UTC,316.258342,30256030132,618676053.6
2017-11-12 00:00:00 UTC,314.1661277,30062176933,1172943695
2017-11-13 00:00:00 UTC,315.3439564,30181430682,783366133.9
2017-11-14 00:00:00 UTC,338.9376274,32446360785,507718197.4
2017-11-15 00:00:00 UTC,334.2869325,32007998529,518053273.6
2017-11-16 00:00:00 UTC,330.0213156,31606240406,540577805.5
2017-11-17 00:00:00 UTC,333.351255,31931961400,408873409.2
2017-11-18 00:00:00 UTC,348.7472155,33413835154,437969175.2
2017-11-19 00:00:00 UTC,353.4357296,33870265876,892315491.4
2017-11-20 00:00:00 UTC,365.786816,35061352162,511630930.9
2017-11-21 00:00:00 UTC,361.0558226,34615252499,667087478.4
2017-11-22 00:00:00 UTC,379.4090573,36382569909,502690893.8
2017-11-23 00:00:00 UTC,412.5576115,39569679448,1357607759
2017-11-24 00:00:00 UTC,475.002015,45568623854,1710984792
2017-11-25 00:00:00 UTC,467.44639,44853255084,1062451149
2017-11-26 00:00:00 UTC,468.9980994,45011721610,848847109.5
2017-11-27 00:00:00 UTC,484.3626242,46496118378,982703878
2017-11-28 00:00:00 UTC,474.1828947,45528555887,640921145.7
2017-11-29 00:00:00 UTC,428.3454433,41136242462,1864835258
2017-11-30 00:00:00 UTC,454.1609815,43624717839,1302713009
2017-12-01 00:00:00 UTC,469.8634796,45142640782,731926955.7
2017-12-02 00:00:00 UTC,469.8570505,45151510929,571377802.8
2017-12-03 00:00:00 UTC,461.8804819,44394413397,513723192.5
2017-12-04 00:00:00 UTC,472.2527355,45400977761,559902818.6
2017-12-05 00:00:00 UTC,467.016663,44907252844,590010796.4
2017-12-06 00:00:00 UTC,448.3282222,43118585011,5911434.142
2017-12-07 00:00:00 UTC,451.8255819,43465282558,968306459.9
2017-12-08 00:00:00 UTC,467.8816626,45019411222,1578944198
2017-12-09 00:00:00 UTC,482.0355189,46391200044,1109058209
2017-12-10 00:00:00 UTC,446.6910581,42998769813,900203443.3
2017-12-11 00:00:00 UTC,509.0008762,49007073663,1035160071
2017-12-12 00:00:00 UTC,661.8413323,63736319680,3691983512
2017-12-13 00:00:00 UTC,709.8831936,68377310761,2717113880
2017-12-14 00:00:00 UTC,704.6218437,67885165268,2551109083
2017-12-15 00:00:00 UTC,693.0970641,66789398252,1942292720
2017-12-16 00:00:00 UTC,702.2446128,67685238861,1323743951
2017-12-17 00:00:00 UTC,728.7004712,70249967413,1297439773
2017-12-18 00:00:00 UTC,798.115404,76958112624,2104028876
2017-12-19 00:00:00 UTC,829.9892018,80048859677,2383800980
2017-12-20 00:00:00 UTC,813.4036023,78466047306,2174389927
2017-12-21 00:00:00 UTC,812.8851591,78432622739,1886649146
2017-12-22 00:00:00 UTC,669.2764923,64585322054,2635463382
2017-12-23 00:00:00 UTC,715.7190683,69087031854,1292257944
2017-12-24 00:00:00 UTC,686.2083089,66252429576,1224218822
2017-12-25 00:00:00 UTC,733.9025459,70871970751,1242520658
2017-12-26 00:00:00 UTC,774.1101981,74770905370,1046697072
2017-12-27 00:00:00 UTC,764.967062,73903417373,910830156.6
2017-12-28 00:00:00 UTC,736.840047,71200955427,1012380621
2017-12-29 00:00:00 UTC,755.3436413,73004412363,1172554374
2017-12-30 00:00:00 UTC,736.9091915,71238101433,1306193222
2017-12-31 00:00:00 UTC,774.6962555,74906560028,1127368142
2018-01-01 00:00:00 UTC,776.0803304,75056629369,1101627636
2018-01-02 00:00:00 UTC,876.8902588,84822222589,2720973272
2018-01-03 00:00:00 UTC,963.0557507,93178531120,2308657206
2018-01-04 00:00:00 UTC,978.4161042,94681149309,2756635496
2018-01-05 00:00:00 UTC,1004.894972,97269228886,2894788529
2018-01-06 00:00:00 UTC,1052.02336,1.01853E+11,1824841953
2018-01-07 00:00:00 UTC,1137.654919,1.10168E+11,2286423001
2018-01-08 00:00:00 UTC,1184.92393,1.14769E+11,4813539670
2018-01-09 00:00:00 UTC,1361.439668,1.31895E+11,4248463430
2018-01-10 00:00:00 UTC,1345.587602,1.30388E+11,5901388488
2018-01-11 00:00:00 UTC,1181.65141,1.14527E+11,3701485303
2018-01-12 00:00:00 UTC,1315.618758,1.27538E+11,2569674474
2018-01-13 00:00:00 UTC,1448.180086,1.4042E+11,3149029708
2018-01-14 00:00:00 UTC,1410.000215,1.36747E+11,2771837301
2018-01-15 00:00:00 UTC,1329.671397,1.28981E+11,2438212397
2018-01-16 00:00:00 UTC,1068.600411,1.03678E+11,5197858118
2018-01-17 00:00:00 UTC,1022.365213,99216267384,5505023203
2018-01-18 00:00:00 UTC,1036.072313,1.00568E+11,3220457431
2018-01-19 00:00:00 UTC,1046.898597,1.0164E+11,2067139498
2018-01-20 00:00:00 UTC,1172.917206,1.13899E+11,1927757663
2018-01-21 00:00:00 UTC,1053.633202,1.02337E+11,1834167990
2018-01-22 00:00:00 UTC,1000.387133,97186332455,2128266202
2018-01-23 00:00:00 UTC,991.6653206,96359326866,2162095341
2018-01-24 00:00:00 UTC,1056.879233,1.02718E+11,1871168506
2018-01-25 00:00:00 UTC,1059.315496,1.02976E+11,2098100041
2018-01-26 00:00:00 UTC,1048.798906,1.01975E+11,2126139932
2018-01-27 00:00:00 UTC,1095.782514,1.0656E+11,1592501816
2018-01-28 00:00:00 UTC,1237.324176,1.20356E+11,3105991887
2018-01-29 00:00:00 UTC,1169.634257,1.13796E+11,2005499365
2018-01-30 00:05:11 UTC,1161.908643,1.13044E+11,2006770996
2018-01-31 00:00:00 UTC,1058.096053,1.02966E+11,2570454740
2018-02-01 00:00:00 UTC,1106.138172,1.07664E+11,2148302757
2018-02-02 00:00:00 UTC,1021.269379,99423764457,3414246408
2018-02-03 00:00:00 UTC,914.6388425,89061856063,4640850229
2018-02-04 00:00:00 UTC,941.8032295,91725607014,1878004124
2018-02-05 00:00:00 UTC,834.8891703,81329819334,1882681774
2018-02-06 00:00:00 UTC,684.3133397,66675677460,2941430689
2018-02-07 00:00:00 UTC,785.7389155,76574516021,5021975964
2018-02-08 00:05:23 UTC,751.8878894,73290929918,2635662719
2018-02-09 00:00:00 UTC,807.8227505,78759712267,2256661883
2018-02-10 00:00:00 UTC,871.3268829,84968804617,1609823406
2018-02-11 00:00:00 UTC,854.3498784,83330877020,1811750053
2018-02-12 00:00:00 UTC,817.2905244,79732678121,1606757571
2018-02-13 00:00:00 UTC,862.7487726,84185155653,1342080235
2018-02-14 00:00:00 UTC,833.7791837,81375375878,1215799276
2018-02-15 00:00:00 UTC,915.076543,89328231141,1659598861
2018-02-16 00:00:00 UTC,928.2935214,90637629786,1674187630
2018-02-17 00:00:00 UTC,934.6767105,91279135809,1274489448
2018-02-18 00:00:00 UTC,964.2765079,94190008583,1331103327
2018-02-19 00:00:00 UTC,915.0920469,89404389580,1443742229
2018-02-20 00:00:00 UTC,928.2902425,90713108253,1113969169
2018-02-21 00:00:00 UTC,902.9690554,88256609941,1376504168
2018-02-22 00:00:00 UTC,809.1296597,79118626282,1249190217
2018-02-23 00:00:00 UTC,812.4468626,79442544254,1255677307
2018-02-24 00:00:00 UTC,864.6697536,84567348658,1553348120
2018-02-25 00:00:00 UTC,828.723399,81068136132,1133793474
2018-02-26 00:00:00 UTC,842.6280248,82445384433,971919367.5
2018-02-27 00:00:00 UTC,863.6502752,84519903485,1273600055
2018-02-28 00:00:00 UTC,869.2632438,85086932065,1185779363
2018-03-01 00:00:00 UTC,846.3652118,82862945951,1088578649
2018-03-02 00:00:00 UTC,855.6787797,83792455743,1046744162
2018-03-03 00:00:00 UTC,850.4429896,83297136124,1065182064
2018-03-04 00:00:00 UTC,844.2552535,82708301724,968839520.3
2018-03-05 00:00:00 UTC,843.7565763,82676499794,921438207.1
2018-03-06 00:00:00 UTC,840.1509955,82340571913,996644678.1
2018-03-07 00:00:00 UTC,808.4491332,79250313700,1163651037
2018-03-08 00:00:00 UTC,752.5931712,73790376422,1517892303
2018-03-09 00:00:00 UTC,699.1898985,68568491974,1253573582
2018-03-10 00:00:00 UTC,710.8916533,69730146644,1559125766
2018-03-11 00:00:00 UTC,684.9343401,67198010841,1019304766
2018-03-12 00:00:00 UTC,713.19533,69985307146,1044019470
2018-03-13 00:00:00 UTC,695.314203,68245214879,1041451579
2018-03-14 00:00:00 UTC,684.6415844,67211282138,914239003.2
2018-03-15 00:00:00 UTC,608.3931488,59738408622,1222860954
2018-03-16 00:00:00 UTC,612.4435397,60148621436,1314501765
2018-03-17 00:00:00 UTC,607.8794875,59712695038,939394446.6
2018-03-18 00:00:00 UTC,560.1094331,55031620530,922526847.9
2018-03-19 00:00:00 UTC,538.6905901,52938616458,2515158737
2018-03-20 00:00:00 UTC,555.0775482,54560292402,1668238270
2018-03-21 00:00:00 UTC,554.209826,54486305510,1363997499
2018-03-22 00:00:00 UTC,561.1465342,55179662650,1242490235
2018-03-23 00:00:00 UTC,537.7059724,52885690223,1029637021
2018-03-24 00:00:00 UTC,538.1090292,52936241666,1024506178
2018-03-25 00:00:00 UTC,519.4855998,51114768973,722258331.1
2018-03-26 00:00:00 UTC,519.3780446,51114766847,654302263.8
2018-03-27 00:00:00 UTC,487.5396121,47991343456,1130010306
2018-03-28 00:00:00 UTC,449.0522525,44211929435,1205007525
2018-03-29 00:00:00 UTC,443.949101,43718505250,899161524.3
2018-03-30 00:00:00 UTC,385.3270957,37953505528,1501135896
2018-03-31 00:00:00 UTC,395.3262633,38946452754,1552652585
2018-04-01 00:00:00 UTC,395.796381,39000868214,970454263.2
2018-04-02 00:00:00 UTC,379.1235134,37365640070,928418706.6
2018-04-03 00:00:00 UTC,384.8259823,37935548084,725811930.9
2018-04-04 00:00:00 UTC,415.716234,40989129293,938277656
2018-04-05 00:00:00 UTC,380.2819596,37503095784,888566484.5
2018-04-06 00:00:00 UTC,384.4644854,37923466119,767721856.1
2018-04-07 00:00:00 UTC,369.9138977,36495759521,590720199.9
2018-04-08 00:00:00 UTC,383.4463609,37838661360,549082514.9
2018-04-09 00:00:00 UTC,396.9817555,39182417251,565597670.6
2018-04-10 00:00:00 UTC,398.773355,39367328706,1095742137
2018-04-11 00:00:00 UTC,412.6893456,40749602576,687260482.5
2018-04-12 00:00:00 UTC,427.384946,42209337332,816313720.2
2018-04-13 00:00:00 UTC,488.6054893,48265439664,1871680189
2018-04-14 00:00:00 UTC,488.9921813,48313044128,1771917383
2018-04-15 00:00:00 UTC,495.1129136,48928578122,960941082.5
2018-04-16 00:00:00 UTC,525.5274445,51944970388,1113471502
2018-04-17 00:00:00 UTC,507.1103131,50134949937,952394918.7
2018-04-18 00:00:00 UTC,498.4670076,49290625427,834810907.6
2018-04-19 00:00:00 UTC,517.3740432,51170694522,827471474.5
2018-04-20 00:00:00 UTC,566.3920839,56030501149,1223410366
2018-04-21 00:00:00 UTC,590.2719225,58403874541,1477100076
2018-04-22 00:00:00 UTC,600.2596768,59405441433,1412079787
2018-04-23 00:00:00 UTC,617.2024079,61094825885,1226887274
2018-04-24 00:00:00 UTC,636.3671639,63004894796,1175262574
2018-04-25 00:00:00 UTC,705.0276448,69817174452,2013232706
2018-04-26 00:00:00 UTC,613.7267253,60788471583,2772144667
2018-04-27 00:00:00 UTC,657.0577935,65093958670,1616604527
2018-04-28 00:00:00 UTC,641.9936056,63614677084,1327872538
2018-04-29 00:00:00 UTC,672.5969368,66660769651,1170961463
2018-04-30 00:00:00 UTC,680.1204954,67420561666,1180427165
2018-05-01 00:00:00 UTC,662.7327358,65710538602,1271088004
2018-05-02 00:00:00 UTC,665.2257861,65971279396,1342793449
2018-05-03 00:00:00 UTC,676.5525639,67108704082,1153897333
2018-05-04 00:00:00 UTC,781.4257805,77526578542,1005515084
2018-05-05 00:00:00 UTC,777.907647,77194381804,1967182624
2018-05-06 00:00:00 UTC,807.0673292,80104681673,1617671981
2018-05-07 00:00:00 UTC,785.8927435,78019321357,1742487117
2018-05-08 00:00:00 UTC,748.8131414,74353698902,2808727749
2018-05-09 00:00:00 UTC,744.3248257,73923190963,1562833108
2018-05-10 00:00:00 UTC,743.6398157,73870430059,1517875906
2018-05-11 00:00:00 UTC,717.4128744,71279821649,1329169268
2018-05-12 00:00:00 UTC,675.2917525,67108755487,1867453051
2018-05-13 00:00:00 UTC,683.1702676,67905759627,1574237121
2018-05-14 00:00:00 UTC,726.8719105,72264507768,1358354340
2018-05-15 00:00:00 UTC,727.8026816,72371889346,1747256249
2018-05-16 00:00:00 UTC,703.1556815,69935482264,1318045202
2018-05-17 00:00:00 UTC,702.4531187,69879914022,1283393782
2018-05-18 00:00:00 UTC,665.6275313,66230317444,1148132529
2018-05-19 00:00:00 UTC,686.2132687,68292780311,1140013811
2018-05-20 00:00:00 UTC,685.846754,68270520549,955540974.6
2018-05-21 00:00:00 UTC,703.8146666,70073661062,964430376
2018-05-22 00:00:00 UTC,688.9132212,68604235450,914750523.9
2018-05-23 00:00:00 UTC,641.1003511,63856048465,1134342773
2018-05-24 00:00:00 UTC,581.2411881,57906139337,1636502158
2018-05-25 00:00:00 UTC,597.8487719,59572815257,1578836654
2018-05-26 00:00:00 UTC,582.2793863,58033414970,1130488778
2018-05-27 00:00:00 UTC,580.4834598,57866488202,793211715.5
2018-05-28 00:00:00 UTC,565.9260648,56426783299,936703218.9
2018-05-29 00:00:00 UTC,511.6158804,51022311777,1349222686
2018-05-30 00:00:00 UTC,561.7406615,56032720819,1304128811
2018-05-31 00:00:00 UTC,555.349151,55406697682,1076970537
2018-06-01 00:00:00 UTC,571.7271135,57052511798,1016848280
2018-06-02 00:00:00 UTC,573.8335505,57274516594,988913896.7
2018-06-03 00:00:00 UTC,583.1316392,58214660996,917573393.7
2018-06-04 00:00:00 UTC,609.2946747,60839012157,960786811.9
2018-06-05 00:00:00 UTC,586.575976,58582699276,998788030.5
2018-06-06 00:00:00 UTC,600.678279,60003382388,981693246.8
2018-06-07 00:00:00 UTC,598.2160985,59769818240,883508366.8
2018-06-08 00:00:00 UTC,595.1261407,59473431631,987621968.4
2018-06-09 00:00:00 UTC,590.4981452,59023188217,774931924.1
2018-06-10 00:00:00 UTC,581.1212497,58097979895,704024660.5
2018-06-11 00:00:00 UTC,522.9980387,52297773131,1323637043
2018-06-12 00:00:00 UTC,529.1308298,52922017101,1163129333
2018-06-13 00:00:00 UTC,495.0763559,49526210495,1183551768
2018-06-14 00:00:00 UTC,474.859113,47513487722,1330197064
2018-06-15 00:00:00 UTC,516.6441704,51705041672,1634517038
2018-06-16 00:00:00 UTC,485.4328365,48591417578,1129671620
2018-06-17 00:00:00 UTC,493.0678581,49365820389,732126705.8
2018-06-18 00:00:00 UTC,491.400276,49208886720,675191595
2018-06-19 00:00:00 UTC,512.4288525,51325180407,861532499.7
2018-06-20 00:00:00 UTC,532.0039134,53296770079,1047558826
2018-06-21 00:00:00 UTC,529.7630466,53083203704,983081480.7
2018-06-22 00:00:00 UTC,520.6671645,52182383817,901042405.3
2018-06-23 00:00:00 UTC,463.9408287,46506729655,1473054828
2018-06-24 00:00:00 UTC,472.9772648,47422371815,1088716168
2018-06-25 00:00:00 UTC,455.7184306,45701228404,1813906376
2018-06-26 00:00:00 UTC,458.9258012,46032293630,3935188499
2018-06-27 00:00:00 UTC,430.6017844,43200150826,3145279252
2018-06-28 00:00:00 UTC,437.8765375,43938995892,1459598904
2018-06-29 00:00:00 UTC,420.8621242,42240235078,1247515217
2018-06-30 00:00:00 UTC,432.5072205,43417851340,1274641927
2018-07-01 00:00:00 UTC,449.4300451,45125931777,1242421814
2018-07-02 00:00:00 UTC,447.6805506,44959418543,1389903375
2018-07-03 00:00:00 UTC,472.3116584,47442809332,1756088768
2018-07-04 00:00:00 UTC,459.6987235,46185301814,1747988601
2018-07-05 00:00:00 UTC,463.2222083,46548745986,1569050880
2018-07-06 00:00:00 UTC,466.8794801,46925838687,1727252654
2018-07-07 00:00:00 UTC,467.5901145,47006819802,1573448525
2018-07-08 00:00:00 UTC,481.5238235,48417457589,1498055824
2018-07-09 00:00:00 UTC,483.8040308,48656609006,1475654563
2018-07-10 00:00:00 UTC,469.7022294,47248080179,1637687611
2018-07-11 00:00:00 UTC,431.7644545,43440645610,1785960365
2018-07-12 00:00:00 UTC,443.0254304,44582775234,1290310142
2018-07-13 00:00:00 UTC,427.7922444,43058583252,1431811643
2018-07-14 00:00:00 UTC,431.2669397,43417089532,1446717925
2018-07-15 00:00:00 UTC,431.7845684,43478040809,1123965514
2018-07-16 00:00:00 UTC,446.6095209,44980010137,1144805113
2018-07-17 00:00:00 UTC,478.208507,48172237051,2202047226
2018-07-18 00:00:00 UTC,497.1775461,50093375647,1948063361
2018-07-19 00:00:00 UTC,475.9901579,47968300051,1914258994
2018-07-20 00:00:00 UTC,464.7899427,46849108851,1540257888
2018-07-21 00:00:00 UTC,447.2032909,45085461873,1657375888
2018-07-22 00:00:00 UTC,458.0790284,46191354520,1274976612
2018-07-23 00:00:00 UTC,455.5332019,45944085755,1171779230
2018-07-24 00:00:00 UTC,447.9213791,45185546979,1376984398
2018-07-25 00:00:00 UTC,477.2092717,48149869331,1761639225
2018-07-26 00:00:00 UTC,468.7374923,47304793330,1567839914
2018-07-27 00:00:00 UTC,460.8693339,46520159726,1425778760
2018-07-28 00:00:00 UTC,467.9579266,47245239453,1318960361
2018-07-29 00:00:00 UTC,465.8991553,47046915978,15896613818
2018-07-30 00:00:00 UTC,466.4192291,47108994325,8096703017
2018-07-31 00:00:00 UTC,458.0809212,46276223652,1658111274
2018-08-01 00:00:00 UTC,432.3501179,43685748085,1576813469
2018-08-02 00:00:00 UTC,417.2754068,42171077989,5779965392
2018-08-03 00:00:00 UTC,410.9251331,41537743616,2616667155
2018-08-04 00:00:00 UTC,417.3553932,42196294616,2104388036
2018-08-05 00:00:00 UTC,406.8839912,41145986285,1809713053
2018-08-06 00:00:00 UTC,409.1649354,41385054072,2106705189
2018-08-07 00:00:00 UTC,404.8171979,40953537750,2315454593
2018-08-08 00:00:00 UTC,377.7509011,38223074883,1851482817
2018-08-09 00:00:00 UTC,353.6461229,35791291191,1935897433
2018-08-10 00:00:00 UTC,363.6851799,36814735141,2317855524
2018-08-11 00:00:00 UTC,332.4924331,33664024162,2027472927
2018-08-12 00:00:00 UTC,317.3144774,32133841450,2371854615
2018-08-13 00:00:00 UTC,317.9561131,32205233602,2055561310
2018-08-14 00:00:00 UTC,284.9586647,28868747042,2305624515
2018-08-15 00:00:00 UTC,277.7460166,28143782821,3134794914
2018-08-16 00:00:00 UTC,281.1411931,28457713331,2818580242
2018-08-17 00:00:00 UTC,286.3202214,29013771357,2409323175
2018-08-18 00:00:00 UTC,314.7932527,31900584937,2930409555
2018-08-19 00:00:00 UTC,293.1769918,29731648689,2806352499
2018-08-20 00:00:00 UTC,299.4351226,30373462667,2503896968
2018-08-21 00:00:00 UTC,271.0615522,27502092651,2209797061
2018-08-22 00:00:00 UTC,280.3747171,28451639053,2099627672
2018-08-23 00:00:00 UTC,269.2483994,27322879481,2312267791
2018-08-24 00:00:00 UTC,275.8083851,27993194188,2099144009
2018-08-25 00:00:00 UTC,281.734642,28606495007,2215723322
2018-08-26 00:00:00 UTC,277.9667106,28227624888,1727946125
2018-08-27 00:00:00 UTC,273.5034142,27764964384,1905358201
2018-08-28 00:00:00 UTC,286.9611038,29048911774,2157563440
2018-08-29 00:00:00 UTC,296.2961276,30108250593,2548394710
2018-08-30 00:00:00 UTC,288.5053606,29316888090,2536785879
2018-08-31 00:00:00 UTC,285.1028726,28983027591,2491159404
2018-09-01 00:00:00 UTC,282.2231787,28697700432,2200676476
2018-09-02 00:00:00 UTC,295.6461618,30072245776,2591135538
2018-09-03 00:00:00 UTC,294.5856885,29960438167,2297225429
2018-09-04 00:00:00 UTC,288.8528256,29383711205,2057722571
2018-09-05 00:00:00 UTC,285.4857566,29050036563,2979570499
2018-09-06 00:00:00 UTC,232.5957687,23699297869,4099897500
